qacc,sacc,qlen,length,pident,qstart,qend,sstart,send,evalue,bitscore,alignment_coverage
group_9708,NC_004605,1887,1853,70.049,1,1839,1425513,1423675,0.0,816.0,0.9819819819819819
group_9742,NC_004603,900,900,94.111,1,900,1632235,1633134,0.0,1385.0,1.0
group_9755,NC_004605,618,618,94.498,1,618,1539120,1538530,0.0,982.0,1.0
group_9766,NC_004605,4500,4500,98.044,1,4500,1449484,1444991,0.0,7720.0,1.0
group_9767,NC_004605,111,111,99.099,1,111,1444198,1444308,4.42e-51,196.0,1.0
group_9794,NC_004605,1050,1050,95.429,1,1050,1434751,1433702,0.0,1678.0,1.0
group_9795,NC_004605,618,618,97.735,1,618,1432919,1432302,0.0,1052.0,1.0
group_9796,NC_004605,129,129,87.597,1,129,940764,940636,1.1e-40,161.0,1.0
group_9850,NC_004605,765,754,98.674,12,765,741946,741193,0.0,1315.0,0.9856209150326798
group_9865,NC_004603,903,823,78.858,88,903,1633391,1634203,0.0,666.0,0.9114064230343301
group_9868,NC_004605,1665,1665,98.498,1,1665,755422,757085,0.0,2887.0,1.0
group_9871,NC_004603,900,819,83.761,88,900,1633391,1634203,0.0,853.0,0.91
group_9897,NC_004603,633,636,89.465,1,633,176878,176246,0.0,838.0,1.004739336492891
group_9939,NC_004605,228,228,96.93,1,228,935961,935734,4.32e-106,380.0,1.0
group_9947,NC_004603,1140,1140,97.368,1,1140,1398942,1400081,0.0,1921.0,1.0
group_9965,NC_004603,867,876,88.356,16,867,1672796,1671945,0.0,1146.0,1.0103806228373702
group_9988,NC_004603,1104,1104,99.547,1,1104,1444008,1445110,0.0,1966.0,1.0
group_9994,NC_004603,1806,1806,98.837,1,1806,674355,672556,0.0,3164.0,1.0
gtaB_1~~~gtaB_3~~~gtaB_2,NC_004603,927,927,91.046,1,927,250851,251776,0.0,1295.0,1.0
gtaB_3~~~gtaB_2~~~gtaB_1,NC_004603,894,820,75.0,4,822,250898,251713,2.08e-155,546.0,0.9172259507829977
hdfR_11~~~hdfR_2~~~pgrR_2~~~pgrR_3~~~pgrR_6~~~pgrR_4,NC_004603,930,930,98.602,1,930,1792636,1791707,0.0,1619.0,1.0
hdfR_9~~~hdfR_8~~~cynR_1~~~ampR~~~hdfR_5,NC_004605,909,909,97.25,1,909,749250,750158,0.0,1527.0,1.0
hipA_1~~~hipA_2~~~hipA_3~~~hipA,NC_004603,1422,1421,95.215,2,1422,403119,401699,0.0,2257.0,0.9992967651195499
hit~~~hit_2~~~hit_1,NC_004603,409,408,93.382,2,409,1921135,1920728,2.17e-176,615.0,0.9975550122249389
hns_2,NC_004603,411,340,65.882,19,354,1190110,1189775,4.53e-14,76.1,0.8272506082725061
hns_2~~~hns_1,NC_004603,414,387,68.734,28,413,1190098,1189719,4.5600000000000005e-33,138.0,0.9347826086956522
icaA,NC_004605,2355,2356,99.066,1,2355,390974,393329,0.0,4147.0,1.0004246284501062
intA_2~~~intS~~~intA_1~~~intA_3~~~intS_2~~~intA,NC_004603,1368,1368,96.126,1,1368,381054,382421,0.0,2229.0,1.0
intA_3~~~intA_2~~~intA_1~~~intA~~~intA_5~~~intA_4,NC_004603,1347,1347,94.581,1,1347,1127599,1128944,0.0,2097.0,1.0
iucA,NC_004605,1854,1854,96.278,1,1854,1780219,1782048,0.0,3050.0,1.0
kat,NC_004603,1320,1320,100.0,1,1320,215353,216672,0.0,2381.0,1.0
katB_1~~~katB~~~katB_2,NC_004605,1620,1620,98.272,1,1620,304896,306515,0.0,2796.0,1.0
kdgK_3~~~kdgK_1~~~kdgK~~~kdgK_2,NC_004605,961,961,98.439,1,961,72302,73262,0.0,1666.0,1.0
kdgK~~~kdgK_2~~~kdgK_3~~~kdgK_1~~~RBKS,NC_004605,984,984,94.715,1,984,1826940,1827917,0.0,1542.0,1.0
kdgM~~~kdgM_1,NC_004605,691,691,99.132,1,691,75939,76629,0.0,1220.0,1.0
kdgR~~~kdgR_1~~~kdgR_2,NC_004605,798,798,99.373,1,798,68697,67900,0.0,1417.0,1.0
kdkA~~~kdkA_2~~~kdkA_1,NC_004603,783,665,98.947,1,664,206439,207102,0.0,1161.0,0.8492975734355045
kduD,NC_004605,951,951,99.159,1,951,68751,69699,0.0,1673.0,1.0
lamB~~~lamB_2~~~lamB_1,NC_004605,1299,1299,95.689,1,1299,1754310,1753012,0.0,2091.0,1.0
legG,NC_004603,1203,1205,98.506,1,1203,209621,210825,0.0,2090.0,1.00166251039069
legG~~~legG_1~~~neuC~~~legG_2,NC_004603,1179,1174,72.487,1,1169,209621,210786,0.0,642.0,0.9957591178965225
legI~~~legI_1~~~neuB~~~legI_2,NC_004603,1074,1078,74.026,1,1074,210822,211895,0.0,667.0,1.0037243947858474
legI~~~neuB,NC_004603,1077,1077,96.379,1,1077,210822,211898,0.0,1767.0,1.0
leuO_1~~~leuO_8~~~leuO_7,NC_004605,855,803,76.961,1,800,99191,98392,5.699999999999999e-175,611.0,0.9391812865497076
leuO_1~~~leuO_8~~~yidZ_4~~~yidZ_3~~~leuO_6~~~yidZ_2~~~leuO_3~~~yidZ_1~~~leuO_4~~~pcpR_2,NC_004605,1062,1062,99.153,1,1062,764973,763912,0.0,1875.0,1.0
leuO_7~~~leuO_6~~~leuO_4~~~leuO_2~~~leuO_5~~~leuO_3~~~leuO_1~~~leuO_8~~~hdfR_3~~~hdfR_4,NC_004605,894,894,98.098,1,894,99191,98299,0.0,1533.0,1.0
licH_2~~~licH_1~~~chbF~~~licH_3~~~licH_4,NC_004605,1380,1381,96.452,1,1380,1813006,1814386,0.0,2267.0,1.0007246376811594
ligA_4~~~ligA_1~~~ligA_2,NC_004603,2043,1985,82.872,73,2043,833399,835363,0.0,2029.0,0.9716103768967205
lpp_2~~~bdbD_2~~~lpp_1,NC_004605,807,807,96.035,1,807,1048003,1047215,0.0,1324.0,1.0
lrp_2,NC_004603,528,528,98.106,1,528,1512017,1511498,0.0,911.0,1.0
ltaA,NC_004605,1116,1116,99.014,1,1116,823684,824799,0.0,1964.0,1.0
macA_2~~~macA_3~~~macA_1,NC_004605,1200,1198,99.082,3,1200,225002,226199,0.0,2112.0,0.9983333333333333
macB_5~~~macB_2~~~macB_3~~~macB_4~~~btuD_4~~~macB_1,NC_004605,2610,2611,98.621,1,2610,226201,228810,0.0,4540.0,1.000383141762452
malT_1~~~csgD~~~csgD_2,NC_004605,699,665,99.549,1,665,1540880,1540216,0.0,1187.0,0.9513590844062947
menG~~~COQ5_1~~~COQ5~~~desVI~~~COQ5_2~~~COQ5_3,NC_004603,1200,1201,98.585,1,1200,2097664,2096464,0.0,2086.0,1.0008333333333332
mepM_2~~~mepM_3,NC_004603,987,987,99.595,1,987,1470808,1469822,0.0,1763.0,1.0
mggB~~~yfkN~~~mggB_1~~~cpdB_1,NC_004605,1716,1714,98.191,3,1716,296115,294404,0.0,2945.0,0.9988344988344988
minD_1,NC_004603,1209,1209,77.171,1,1209,2534766,2533558,0.0,937.0,1.0
mkl,NC_004603,807,808,82.921,1,807,1445091,1445897,0.0,829.0,1.0012391573729864
mlaF_1~~~mkl,NC_004603,807,807,100.0,1,807,1445091,1445897,0.0,1456.0,1.0
mscM~~~mscK,NC_004603,2589,2589,100.0,1,2589,1447568,1450156,0.0,4670.0,1.0
nanR,NC_004605,819,820,99.39,1,819,1820755,1819936,0.0,1453.0,1.0012210012210012
nemA_2~~~nemA_3~~~nemA_4~~~nemA_1,NC_004605,1098,1066,72.233,16,1075,805478,804420,2.25e-162,569.0,0.970856102003643
ogl~~~ogl_2~~~ogl_1,NC_004605,1182,1182,99.239,1,1182,81003,82184,0.0,2092.0,1.0
ompA_2~~~ompA_9~~~ompA_1~~~ompA_6~~~ompA_7~~~ompA_11,NC_004605,984,911,72.558,67,971,252284,253185,4.74e-145,512.0,0.9258130081300813
opgE,NC_004603,1533,1350,73.037,187,1531,198917,200261,0.0,776.0,0.8806262230919765
oprF_7~~~pal_9,NC_004605,618,618,70.065,1,618,996883,997500,9.02e-76,281.0,1.0
paaF_2,NC_004605,777,777,92.149,1,777,1183269,1182493,0.0,1127.0,1.0
paaF_3~~~crt~~~paaF_1~~~paaF_2,NC_004605,780,780,93.718,1,780,1183272,1182493,0.0,1187.0,1.0
pal_11~~~pal_10~~~pal_2~~~pal_8~~~pal_5~~~oprF_5~~~pal_7,NC_004603,4761,4634,95.986,136,4761,1486534,1491144,0.0,7511.0,0.97332493173703
pal_2~~~pal_3~~~pal_4~~~pal_9~~~pal_7~~~pal_10~~~pal_6~~~pal_1~~~pal_5,NC_004605,906,906,98.565,1,906,1519654,1518749,0.0,1576.0,1.0
pal_9~~~pal_10~~~pal_6~~~pal_5~~~pal_2~~~pal_1~~~pal_8~~~pal_7~~~pal_4,NC_004605,573,573,97.382,1,573,761535,762098,0.0,970.0,1.0
pctA~~~pctC~~~pctC_2,NC_004605,1107,1107,99.458,1,1107,1810942,1812048,0.0,1970.0,1.0
pdeG~~~dosP~~~pdeG_1,NC_004605,711,648,66.358,49,690,1399076,1399717,7.03e-40,161.0,0.9113924050632911
pdeL~~~pdeG,NC_004605,699,696,94.109,1,696,1399040,1399735,0.0,1071.0,0.9957081545064378
pdxY_1~~~pdxY_3~~~pdxY_2,NC_004603,903,903,96.899,1,903,1451936,1452838,0.0,1503.0,1.0
pdxY_2~~~pdxY_1,NC_004605,858,824,65.777,16,824,1736187,1735379,8.54e-40,161.0,0.9603729603729604
pelX_2~~~pelX~~~pelX_1,NC_004605,2244,2244,97.772,1,2244,76645,78873,0.0,3831.0,1.0
per~~~arnB~~~desV~~~arnB_1,NC_004603,1182,1112,78.147,1,1112,246212,247323,0.0,911.0,0.9407783417935702
pglE,NC_004603,1152,1138,75.22,1,1136,208453,209588,0.0,767.0,0.9878472222222222
pglF_1~~~pglF,NC_004603,1191,1176,77.891,16,1191,207265,208440,0.0,949.0,0.9874055415617129
pglF~~~pglF_2~~~pglF_1,NC_004603,1191,1191,87.406,1,1191,207250,208440,0.0,1472.0,1.0
pgrR_4~~~dmlR_3~~~pgrR_1~~~dmlR_7~~~allS~~~hdfR_8~~~hdfR_5~~~dmlR_15~~~pgrR_5~~~pgrR_3~~~dmlR_11~~~dmlR_14~~~dmlR_12~~~dmlR_1~~~pgrR_2~~~dmlR_6~~~pgrR_6~~~dmlR_9~~~dmlR_8~~~dmlR_2~~~dmlR_13~~~dmlR_5,NC_004605,921,921,96.851,1,921,822575,821655,0.0,1531.0,1.0
pknD_2~~~pknD_3,NC_004603,2004,2004,100.0,1,2004,1502681,1504684,0.0,3615.0,1.0
polB_2~~~polB_3~~~polB~~~polB_1,NC_004603,2319,2364,96.954,1,2319,2038612,2040975,0.0,3975.0,1.019404915912031
polC_1~~~polC_2~~~polC_4~~~polC_3~~~dinG_1,NC_004605,636,632,95.886,1,625,821500,820869,0.0,1025.0,0.9937106918238994
polC_3~~~dinG_3~~~polC_2~~~dinG_4~~~dinG_5~~~dinG_1,NC_004605,699,676,79.142,24,699,821561,820886,6.4400000000000005e-167,584.0,0.9670958512160229
prsD,NC_004605,1722,1722,98.374,1,1722,1538468,1536750,0.0,2978.0,1.0
prsE_2~~~prsE_1,NC_004605,1341,1341,100.0,1,1341,1536775,1535435,0.0,2419.0,1.0
prtG,NC_004605,18279,18279,97.576,1,18279,668887,687141,0.0,30984.0,1.0
prt_1~~~prt_2~~~prt_3~~~prt_4,NC_004605,2382,2383,95.384,1,2382,744347,742040,0.0,3853.0,1.0004198152812762
pspB_3~~~cobC~~~gpgP~~~gpmA~~~pspB_1~~~pspB_2,NC_004603,612,601,97.338,1,601,1455515,1456115,0.0,1012.0,0.9820261437908496
rcsC_5~~~rcsC_6~~~luxQ_1~~~rcsC_10~~~rcsC_8~~~rcsC_3~~~rcsC_2~~~rcsC_11,NC_004603,1767,1697,97.466,66,1762,1656883,1658579,0.0,2867.0,0.9603848330503678
recA_2~~~recA_3,NC_004603,1059,995,77.99,13,1003,2694349,2693358,0.0,796.0,0.939565627950897
recD2~~~recD2_1~~~recD2_3~~~recD2_2,NC_004605,2172,2095,70.931,1,2085,1347403,1345319,0.0,988.0,0.964548802946593
rfaF,NC_004603,1059,1058,79.679,1,1058,223546,222489,0.0,939.0,0.9990557129367328
rfaQ,NC_004603,1062,1062,97.646,1,1062,205914,204859,0.0,1804.0,1.0
rfbB~~~fcl~~~rfbB_2,NC_004603,1851,1851,99.136,1,1851,1400812,1402662,0.0,3267.0,1.0
rffG~~~rffG_1~~~rffG_2~~~rfbB_1~~~rfbB~~~rfbB_2~~~rmlB~~~rmlB_1,NC_004603,1092,1093,87.74,1,1092,235048,236139,0.0,1361.0,1.000915750915751
rffH~~~rffH_2~~~rffH_1,NC_004603,900,795,69.811,2,780,236137,236921,2.25e-85,313.0,0.8833333333333333
rhaR_4~~~btr~~~rhaR_6~~~rhaR_1~~~rhaR_7~~~adaA~~~rhaR_3,NC_004603,759,759,95.257,1,759,2541900,2542625,0.0,1232.0,1.0
rhaR_5~~~rhaS_1~~~cdhR_1~~~cdhR~~~rhaR_2~~~rhaR_3~~~cdhR_3~~~rhaR_7~~~rhaR_6~~~rhaR_4,NC_004603,993,924,97.511,1,924,2089280,2088357,0.0,1563.0,0.9305135951661632
rhaR_7~~~rhaR_3~~~rhaR_4~~~rhaR_6~~~rhaR_5~~~appY~~~rhaR_2~~~rhaS_8~~~rhaR_1~~~appY_1~~~rhaS_11~~~rhaS_5,NC_004603,840,823,97.205,1,823,1880161,1879339,0.0,1381.0,0.9797619047619047
rhaR_8~~~rhaR_4~~~rhaR_5~~~rhaR_1,NC_004603,726,726,100.0,1,726,378312,379037,0.0,1310.0,1.0
rhsB~~~rhsC~~~rhsC_1~~~rhsC_2~~~rhsD,NC_004603,4413,3673,96.624,1,3673,1627036,1630693,0.0,6075.0,0.8323136188533877
rhsC,NC_004603,4392,3701,97.865,1,3701,1627036,1630730,0.0,6320.0,0.8426684881602914
rhtB_6~~~rhtB_4~~~rhtB_1~~~leuE_4~~~leuE_3~~~leuE_6~~~rhtB_2~~~leuE_1~~~leuE_2~~~rhtB_5,NC_004605,618,617,70.989,2,618,374893,375506,7.9e-83,305.0,0.9983818770226537
rhtC_3,NC_004603,636,636,92.453,1,636,1947415,1946780,0.0,931.0,1.0
rhtC_3~~~rhtC_4~~~rhtC_2~~~rhtC_1,NC_004603,642,642,95.95,1,642,1947415,1946780,0.0,1042.0,1.0
ridA_3~~~yabJ,NC_004603,567,512,82.617,56,563,1907819,1907312,2.69e-145,512.0,0.9029982363315696
rnhA_3~~~rnhA_2~~~rnhA_1,NC_004603,549,549,93.807,1,549,671983,672505,0.0,856.0,1.0
rnj,NC_004603,1506,1517,92.815,1,1504,253447,251932,0.0,2240.0,1.0073041168658698
rnr_1~~~rnr_4~~~rnr_3~~~rnr_2,NC_004603,2232,2232,99.328,1,2232,1971918,1974149,0.0,3958.0,1.0
rppH_2~~~rppH_1~~~rppH_4~~~mutX,NC_004603,450,450,95.556,1,450,1600137,1600584,0.0,719.0,1.0
rppH_2~~~rppH_1~~~rppH_4~~~rppH_3~~~mutX,NC_004603,879,880,96.932,1,879,1600165,1601043,0.0,1459.0,1.0011376564277588
rsxC_2~~~rsxC~~~rsxC_1~~~rsxC_3,NC_004603,3063,2576,98.098,1,2573,2211798,2214373,0.0,4424.0,0.841005550114267
sbnH~~~lysA_1~~~sbnH_1~~~btrK,NC_004605,3024,3025,95.967,1,3024,1780219,1783243,0.0,4902.0,1.000330687830688
sbnH~~~lysA_2~~~lysA_1~~~sbnE,NC_004605,3030,3030,96.997,1,3030,1780219,1783243,0.0,5055.0,1.0
sctC_2~~~sctC_3~~~sctC_4,NC_004603,1464,1465,87.645,1,1464,2538756,2537293,0.0,1819.0,1.0006830601092895
sctC_2~~~sctC_5,NC_004605,1476,1476,97.425,1,1476,1412814,1411351,0.0,2498.0,1.0
sctC_3~~~sctC_1~~~sctC_6~~~gspD~~~sctC_4,NC_004605,1344,1344,87.798,1,1344,751917,753260,0.0,1685.0,1.0
sctC_8~~~sctC_7~~~sctC_3~~~invG~~~sctC_5~~~sctC_2,NC_004605,1467,1455,70.928,14,1463,1412798,1411355,0.0,696.0,0.9918200408997955
sdaB_2,NC_004605,1371,1374,73.726,1,1370,259851,258482,0.0,827.0,1.0021881838074398
sglT_2~~~sglT,NC_004605,1758,1758,97.27,1,1758,75822,74083,0.0,2966.0,1.0
sglT~~~sglT_1,NC_004605,1800,1800,97.111,1,1800,79174,80946,0.0,3032.0,1.0
sgrR_4,NC_004605,1656,1656,100.0,1,1656,997829,999484,0.0,2987.0,1.0
siaQ,NC_004605,516,516,100.0,1,516,1822168,1822683,0.0,931.0,1.0
smc_1~~~smc_2~~~smc,NC_004603,1020,1020,94.02,1,1020,2249081,2250100,0.0,1565.0,1.0
spaP_2,NC_004605,675,675,100.0,1,675,1414405,1413731,0.0,1218.0,1.0
spaP_2~~~spaP_1,NC_004605,738,692,74.711,48,738,1414406,1413731,3.53e-126,448.0,0.9376693766937669
ssaN~~~yscN_2~~~atpB_2,NC_004605,1263,1263,100.0,1,1263,1411351,1410089,0.0,2278.0,1.0
ssaV,NC_004605,1884,1884,100.0,1,1884,1425513,1423630,0.0,3398.0,1.0
ssb_2~~~ssb_1,NC_004603,549,519,73.218,13,501,2865335,2864820,1.35e-85,313.0,0.9453551912568307
sspH2,NC_004603,1401,1414,96.04,1,1401,2080950,2079537,0.0,2305.0,1.0092790863668808
syrM1~~~leuO_1~~~leuO_4~~~yidZ_6~~~yidZ_4,NC_004605,969,957,95.716,1,957,300455,299499,0.0,1542.0,0.9876160990712074
syrM1~~~pcpR_3~~~pcpR_1~~~pcpR_2,NC_004605,969,844,70.616,33,872,604015,604854,9.030000000000001e-110,394.0,0.8710010319917441
tarI1~~~tarI,NC_004603,726,726,99.449,1,726,1400091,1400815,0.0,1288.0,1.0
tdh2_2~~~tdh2~~~tdh2_1,NC_004605,570,497,72.233,61,556,1392020,1392515,5.230000000000001e-72,268.0,0.8719298245614036
tdh3~~~tdh2~~~tdh2_3,NC_004605,570,570,98.246,1,570,1391960,1392529,0.0,984.0,1.0
tetR,NC_004605,630,630,97.937,1,630,1376455,1375826,0.0,1078.0,1.0
thyA_2~~~thyA_1~~~thyA_3,NC_004603,861,805,68.323,61,861,540846,541649,2.0100000000000002e-79,294.0,0.9349593495934959
tnpR_1~~~pinR~~~pinR_2~~~tnpR,NC_004603,645,645,100.0,1,645,669574,670218,0.0,1164.0,1.0
ulaF~~~araD,NC_004605,750,751,98.802,1,750,1796872,1797622,0.0,1311.0,1.0013333333333334
ushA_2~~~ushA_1~~~ushA_4,NC_004603,1737,1490,67.114,106,1573,1268795,1267343,2.96e-125,446.0,0.8578008059873344
uspA_2~~~uspA_1~~~uspA_3,NC_004605,402,402,96.517,1,402,948574,948185,0.0,669.0,1.0
uxaB~~~por~~~por_2~~~por_1~~~mtlK,NC_004605,1467,1467,95.092,1,1467,1824048,1825514,0.0,2322.0,1.0
uxaC~~~uxaC_1~~~uxaC_2,NC_004605,1419,1420,94.648,1,1419,1825524,1826943,0.0,2215.0,1.0007047216349543
uxuA~~~uxuA_1~~~uxuA_2,NC_004605,1212,1212,88.531,2,1212,1819858,1818647,0.0,1556.0,1.0
vgrG1_2~~~vgrG1_1,NC_004603,2079,2079,89.081,1,2079,1496562,1498640,0.0,2727.0,1.0
vnfA~~~norR_1~~~norR_3~~~norR_2~~~vnfA_2,NC_004603,1674,1630,98.221,1,1630,1492857,1491228,0.0,2810.0,0.973715651135006
wbgU_1~~~wbgU_2~~~wbgU,NC_004603,1008,1001,69.73,1,986,2121077,2120086,5.55e-119,425.0,0.9930555555555556
wbgU_2~~~wbgU~~~wbgU_1~~~galE_3,NC_004603,1011,1011,100.0,1,1011,2121077,2120067,0.0,1824.0,1.0
wecD_2,NC_004603,564,565,95.752,1,564,1906205,1905641,0.0,908.0,1.00177304964539
wzc_1~~~wzc~~~etk~~~wzc_2,NC_004605,2209,2209,98.959,1,2209,1702313,1704520,0.0,3877.0,1.0
wzzE~~~wzc_2~~~fepE,NC_004603,1017,941,72.582,1,935,233872,234806,1.41e-145,514.0,0.9252704031465093
xapA_1~~~xapA_2~~~xapA,NC_004603,900,900,99.444,1,900,75435,74536,0.0,1601.0,1.0
xerC_1~~~xerC_3~~~xerC_2~~~xerC_5~~~xerC_4,NC_004603,1143,1102,68.875,1,1089,1121252,1122340,3.7300000000000003e-109,393.0,0.9641294838145232
xerC_5~~~xerC_2~~~intQ~~~xerC_1~~~xerC_7~~~intQ_2~~~xerC_3,NC_004603,1128,1129,98.406,1,1128,2246231,2247359,0.0,1952.0,1.000886524822695
yabJ_2~~~ridA_1~~~ridA_2~~~yabJ,NC_004603,480,485,79.381,1,476,1907788,1907312,1.63e-115,413.0,1.0104166666666667
yabJ~~~ridA_2~~~yabJ_1~~~yabJ_2~~~ridA_3,NC_004603,519,514,78.21,6,515,1907821,1907312,1.7599999999999999e-115,412.0,0.9903660886319846
yabJ~~~rutC~~~yabJ_2,NC_004603,531,520,91.154,18,531,1907822,1907308,0.0,719.0,0.9792843691148776
yafP~~~yafP_1~~~yafP_2,NC_004603,816,816,97.181,1,816,1456263,1457077,0.0,1365.0,1.0
yafV~~~nadE,NC_004603,816,816,100.0,1,816,216672,217487,0.0,1472.0,1.0
ybdO_2~~~leuO_6~~~leuO_4~~~leuO_5~~~hdfR_7~~~leuO_1~~~leuO_3~~~leuO_2~~~hdfR_2~~~hdfR_1~~~hdfR_6~~~ybdO_1~~~hdfR_9~~~hdfR_3~~~hdfR_4~~~hdfR_8~~~leuO_7,NC_004605,906,907,98.346,1,906,763807,762901,0.0,1565.0,1.0011037527593818
ycjY_2~~~ycjY_3~~~ycjY_1,NC_004603,978,933,98.285,1,933,1793748,1794680,0.0,1611.0,0.9539877300613497
ycjY_2~~~ycjY~~~ycjY_3~~~ycjY_1,NC_004603,1020,1020,97.941,1,1020,1792660,1793679,0.0,1746.0,1.0
yddE_1~~~yddE~~~phzF~~~yddE_2,NC_004605,816,817,98.776,1,816,1205489,1204674,0.0,1422.0,1.0012254901960784
ydhR~~~ydhR_1,NC_004605,309,302,85.762,1,302,1705272,1704971,2.92e-97,352.0,0.9773462783171522
ydhR~~~ydhR_2,NC_004605,321,302,88.742,1,302,1705272,1704971,9.950000000000001e-110,392.0,0.940809968847352
yecD,NC_004603,612,612,97.712,1,612,2089391,2090002,0.0,1041.0,1.0
yefM_2~~~yefM,NC_004603,255,254,93.307,1,254,1923491,1923238,1.4e-106,382.0,0.996078431372549
ygjV_1~~~ygjV~~~ygjV_2,NC_004605,525,525,100.0,1,525,69718,70242,0.0,948.0,1.0
ygjV_3~~~ygjV~~~ygjV_1~~~ygjV_2,NC_004605,552,552,93.659,1,552,1828647,1829198,0.0,838.0,1.0
yhfA_1~~~yhfA_3~~~yhfA_2~~~yhfA_4,NC_004603,408,408,98.039,1,408,1915658,1915251,0.0,700.0,1.0
yhfA_2~~~yhfA_3~~~yhfA_1,NC_004603,520,520,100.0,1,520,1915658,1915139,0.0,939.0,1.0
yhfA_3~~~yhfA_2,NC_004603,408,408,96.324,1,408,1915658,1915251,0.0,669.0,1.0
yidZ_10~~~yidZ_7~~~yidZ_2~~~yidZ_5~~~yidZ_1~~~yidZ_8~~~pcpR_2~~~leuO_6~~~pcpR_1~~~yidZ_6,NC_004605,963,963,97.612,1,963,604028,604981,0.0,1637.0,1.0
yidZ_4~~~yidZ_6~~~yidZ_1~~~yidZ_2~~~yidZ_3,NC_004605,969,967,66.494,1,958,1671856,1672801,1.64e-68,257.0,0.9979360165118679
yjmB~~~xylP~~~melB_2~~~melB~~~yihP,NC_004603,1389,1389,91.721,1,1389,2511824,2510436,0.0,1987.0,1.0
ykgO,NC_004603,162,162,96.296,1,162,2442466,2442310,4.68e-72,266.0,1.0
yoeB~~~yoeB_2~~~yoeB_1,NC_004603,273,267,94.007,7,273,1923241,1922975,3.11e-115,410.0,0.978021978021978
yohF~~~linC,NC_004603,771,769,90.507,1,769,217507,218275,0.0,1058.0,0.9974059662775616
yopJ~~~yopJ_1~~~yopJ_2,NC_004605,870,870,95.287,1,870,1417404,1416535,0.0,1385.0,1.0
yopJ~~~yopJ_2~~~yopJ_1,NC_004605,882,778,68.38,79,849,1417329,1416556,1.59e-74,278.0,0.8820861678004536
ypeA_2~~~ypeA_1~~~ypeA,NC_004603,435,362,66.575,79,435,1940387,1940031,5.14e-20,95.1,0.832183908045977
ypeA~~~ypeA_4~~~ypeA_2~~~ypeA_3~~~ypeA_1,NC_004603,540,539,92.022,2,540,1940569,1940031,0.0,779.0,0.9981481481481481
yscL,NC_004603,639,639,93.584,1,639,1801771,1801133,0.0,968.0,1.0
yscN_2~~~hrcN~~~atpA_2~~~yscN_1~~~ssaN,NC_004605,1263,1260,74.603,8,1263,1411344,1410089,0.0,829.0,0.997624703087886
yscU_2~~~yscU_1,NC_004605,1059,1059,100.0,1,1059,1423612,1422554,0.0,1911.0,1.0
yscU_2~~~yscU_1~~~yscU_3,NC_004605,1050,1043,71.812,12,1047,1423600,1422566,8.03e-149,525.0,0.9933333333333333
yyaP,NC_004605,633,633,95.103,1,633,1376456,1377088,0.0,1003.0,1.0
